,Treatment,yf_true,yf_hat,diff_yf
75,0.0,0.0,0.24411870539188385,0.24411870539188385
76,0.0,0.0,0.14458325505256653,0.14458325505256653
77,0.0,0.0,0.10736110806465149,0.10736110806465149
78,0.0,0.0,0.31582751870155334,0.31582751870155334
79,0.0,1.0,0.5584406852722168,0.4415593147277832
80,0.0,0.0,0.3619069457054138,0.3619069457054138
81,0.0,1.0,0.6145169138908386,0.3854830861091614
82,0.0,0.0,0.5054465532302856,0.5054465532302856
83,0.0,1.0,0.6223458647727966,0.37765413522720337
84,0.0,1.0,0.6702482104301453,0.32975178956985474
85,0.0,1.0,0.3100498914718628,0.6899501085281372
86,0.0,0.0,0.7272871732711792,0.7272871732711792
87,0.0,1.0,0.7013096213340759,0.2986903786659241
88,0.0,1.0,0.6897472143173218,0.3102527856826782
89,0.0,1.0,0.6942707300186157,0.3057292699813843
90,0.0,1.0,0.7488279342651367,0.2511720657348633
91,0.0,0.0,0.6773300766944885,0.6773300766944885
92,0.0,1.0,0.8566353917121887,0.14336460828781128
93,0.0,1.0,0.8320767283439636,0.16792327165603638
94,0.0,0.0,0.8667877316474915,0.8667877316474915
95,0.0,1.0,0.8540770411491394,0.1459229588508606
96,0.0,1.0,0.8040053248405457,0.19599467515945435
97,0.0,1.0,0.8681395053863525,0.13186049461364746
98,0.0,1.0,0.8795343637466431,0.12046563625335693
99,0.0,1.0,0.8589076995849609,0.14109230041503906
100,0.0,1.0,0.894733726978302,0.105266273021698
101,0.0,1.0,0.8168615102767944,0.18313848972320557
102,0.0,1.0,0.8750237822532654,0.12497621774673462
103,0.0,1.0,0.9145916104316711,0.08540838956832886
104,0.0,1.0,0.9122685790061951,0.08773142099380493
105,0.0,1.0,0.9075596332550049,0.09244036674499512
106,0.0,1.0,0.9158833622932434,0.08411663770675659
107,0.0,1.0,0.907772421836853,0.09222757816314697
108,0.0,0.0,0.918415904045105,0.918415904045105
109,0.0,1.0,0.9269876480102539,0.0730123519897461
110,0.0,1.0,0.9331222176551819,0.06687778234481812
111,0.0,1.0,0.93854159116745,0.06145840883255005
112,0.0,1.0,0.8996657729148865,0.10033422708511353
113,0.0,1.0,0.8726950883865356,0.12730491161346436
114,0.0,1.0,0.7415106892585754,0.25848931074142456
115,0.0,1.0,0.7184211611747742,0.28157883882522583
116,0.0,1.0,0.7388514876365662,0.26114851236343384
117,0.0,0.0,0.7301076054573059,0.7301076054573059
118,0.0,1.0,0.7606858015060425,0.23931419849395752
119,0.0,0.0,0.8976571559906006,0.8976571559906006
120,0.0,1.0,0.7644505500793457,0.2355494499206543
121,0.0,1.0,0.9098479747772217,0.09015202522277832
122,0.0,1.0,0.7980186343193054,0.20198136568069458
123,0.0,1.0,0.7980186343193054,0.20198136568069458
124,0.0,0.0,0.7686986327171326,0.7686986327171326
125,0.0,1.0,0.7428160309791565,0.2571839690208435
126,0.0,1.0,0.7672224640846252,0.23277753591537476
127,0.0,1.0,0.7860416769981384,0.21395832300186157
128,0.0,1.0,0.731073796749115,0.268926203250885
129,0.0,1.0,0.8610608577728271,0.13893914222717285
130,0.0,1.0,0.7983465194702148,0.20165348052978516
131,0.0,1.0,0.9420358538627625,0.05796414613723755
132,0.0,1.0,0.7870458960533142,0.2129541039466858
133,0.0,0.0,0.8246976733207703,0.8246976733207703
134,0.0,1.0,0.8732789158821106,0.1267210841178894
135,0.0,1.0,0.7130371332168579,0.2869628667831421
136,0.0,1.0,0.7909077405929565,0.20909225940704346
137,0.0,0.0,0.9262945652008057,0.9262945652008057
138,0.0,1.0,0.943349301815033,0.05665069818496704
139,0.0,1.0,0.6628296375274658,0.3371703624725342
140,0.0,0.0,0.8039669394493103,0.8039669394493103
141,0.0,1.0,0.9296509027481079,0.07034909725189209
142,0.0,1.0,0.8119592666625977,0.18804073333740234
143,0.0,1.0,0.7937036752700806,0.20629632472991943
144,0.0,1.0,0.9381957650184631,0.061804234981536865
145,0.0,1.0,0.7729921936988831,0.22700780630111694
146,0.0,1.0,0.8542457818984985,0.14575421810150146
147,0.0,1.0,0.8408441543579102,0.15915584564208984
148,0.0,1.0,0.8197234272956848,0.18027657270431519
149,0.0,1.0,0.8401598334312439,0.1598401665687561
150,0.0,1.0,0.9145156741142273,0.0854843258857727
151,0.0,1.0,0.9467120170593262,0.05328798294067383
152,0.0,1.0,0.9350283741950989,0.06497162580490112
153,0.0,1.0,0.8968705534934998,0.10312944650650024
154,0.0,1.0,0.8559712171554565,0.14402878284454346
155,0.0,1.0,0.9139148592948914,0.08608514070510864
156,0.0,0.0,0.823063313961029,0.823063313961029
157,0.0,0.0,0.7379249334335327,0.7379249334335327
158,0.0,1.0,0.9517003893852234,0.04829961061477661
159,0.0,1.0,0.9462849497795105,0.0537150502204895
160,0.0,0.0,0.7920671105384827,0.7920671105384827
161,0.0,1.0,0.7959631085395813,0.2040368914604187
162,0.0,1.0,0.8966045379638672,0.10339546203613281
163,0.0,1.0,0.8771750330924988,0.12282496690750122
164,0.0,1.0,0.9285632371902466,0.07143676280975342
165,0.0,1.0,0.9248440265655518,0.07515597343444824
166,0.0,1.0,0.9053563475608826,0.09464365243911743
167,0.0,1.0,0.9292200207710266,0.07077997922897339
168,0.0,1.0,0.901128888130188,0.09887111186981201
169,0.0,1.0,0.8425699472427368,0.15743005275726318
170,0.0,1.0,0.8545150756835938,0.14548492431640625
171,0.0,1.0,0.8974493741989136,0.10255062580108643
172,0.0,1.0,0.8614962697029114,0.13850373029708862
173,0.0,1.0,0.9063357710838318,0.09366422891616821
174,0.0,1.0,0.9143629670143127,0.08563703298568726
175,0.0,1.0,0.9385259747505188,0.0614740252494812
176,0.0,1.0,0.8609148263931274,0.13908517360687256
177,0.0,1.0,0.8718985319137573,0.12810146808624268
178,0.0,1.0,0.9597864151000977,0.040213584899902344
179,0.0,1.0,0.8719417452812195,0.12805825471878052
180,0.0,1.0,0.9418405294418335,0.058159470558166504
181,0.0,1.0,0.9061514139175415,0.0938485860824585
182,0.0,1.0,0.785342812538147,0.21465718746185303
183,0.0,0.0,0.7946395874023438,0.7946395874023438
184,0.0,1.0,0.8594037890434265,0.1405962109565735
185,0.0,1.0,0.8663786053657532,0.13362139463424683
186,0.0,1.0,0.9393615126609802,0.060638487339019775
187,0.0,1.0,0.9331368207931519,0.06686317920684814
188,0.0,1.0,0.9213463664054871,0.07865363359451294
189,0.0,1.0,0.931126058101654,0.06887394189834595
190,0.0,1.0,0.8981524109840393,0.1018475890159607
191,0.0,1.0,0.9290313720703125,0.0709686279296875
192,0.0,1.0,0.94521164894104,0.05478835105895996
193,0.0,1.0,0.7778273820877075,0.22217261791229248
194,0.0,0.0,0.5895727276802063,0.5895727276802063
195,0.0,1.0,0.9258408546447754,0.07415914535522461
196,0.0,0.0,0.9192869067192078,0.9192869067192078
197,0.0,1.0,0.8915101885795593,0.10848981142044067
198,0.0,0.0,0.7577866315841675,0.7577866315841675
199,0.0,1.0,0.896391749382019,0.10360825061798096
200,0.0,1.0,0.8293471932411194,0.17065280675888062
201,0.0,1.0,0.8129863142967224,0.1870136857032776
202,0.0,1.0,0.8772960901260376,0.1227039098739624
203,0.0,1.0,0.8674296736717224,0.1325703263282776
204,0.0,1.0,0.8873634934425354,0.1126365065574646
205,0.0,1.0,0.9135048389434814,0.08649516105651855
206,0.0,1.0,0.9262138605117798,0.07378613948822021
207,0.0,1.0,0.9677870869636536,0.032212913036346436
208,0.0,1.0,0.9197974801063538,0.08020251989364624
209,0.0,1.0,0.9471036791801453,0.052896320819854736
210,0.0,1.0,0.9454424381256104,0.05455756187438965
211,0.0,1.0,0.9310624003410339,0.06893759965896606
212,0.0,0.0,0.7528774738311768,0.7528774738311768
213,0.0,1.0,0.929186224937439,0.07081377506256104
214,0.0,1.0,0.9324995875358582,0.06750041246414185
215,0.0,1.0,0.9475942850112915,0.052405714988708496
216,0.0,1.0,0.9418349266052246,0.05816507339477539
217,0.0,1.0,0.9395163655281067,0.06048363447189331
218,0.0,1.0,0.8976050019264221,0.10239499807357788
219,0.0,1.0,0.9119371771812439,0.0880628228187561
220,0.0,1.0,0.9009206295013428,0.09907937049865723
221,0.0,1.0,0.9023159146308899,0.09768408536911011
222,0.0,1.0,0.8395620584487915,0.1604379415512085
223,0.0,1.0,0.933568000793457,0.06643199920654297
224,0.0,1.0,0.930625319480896,0.069374680519104
225,0.0,1.0,0.8935298323631287,0.10647016763687134
226,0.0,1.0,0.8976414799690247,0.10235852003097534
227,0.0,1.0,0.9553363919258118,0.04466360807418823
228,0.0,1.0,0.9570695161819458,0.0429304838180542
229,0.0,0.0,0.9683308005332947,0.9683308005332947
230,0.0,1.0,0.9148821234703064,0.0851178765296936
231,0.0,1.0,0.9526193737983704,0.04738062620162964
232,0.0,1.0,0.9065355062484741,0.09346449375152588
233,0.0,1.0,0.9676149487495422,0.032385051250457764
234,0.0,1.0,0.9126309752464294,0.08736902475357056
235,0.0,1.0,0.9015629887580872,0.09843701124191284
236,0.0,1.0,0.8804641366004944,0.11953586339950562
237,0.0,1.0,0.9296579957008362,0.07034200429916382
238,0.0,1.0,0.9241938591003418,0.0758061408996582
239,0.0,1.0,0.924081027507782,0.07591897249221802
240,0.0,1.0,0.917712390422821,0.08228760957717896
241,0.0,1.0,0.8282778859138489,0.17172211408615112
242,0.0,1.0,0.9614350199699402,0.038564980030059814
243,0.0,1.0,0.7805302143096924,0.21946978569030762
244,0.0,1.0,0.9219866394996643,0.0780133605003357
245,0.0,1.0,0.966738760471344,0.033261239528656006
246,0.0,1.0,0.9512984752655029,0.04870152473449707
247,0.0,1.0,0.8837478756904602,0.1162521243095398
248,0.0,1.0,0.9221094846725464,0.07789051532745361
249,0.0,0.0,0.8608213663101196,0.8608213663101196
250,0.0,1.0,0.9343836903572083,0.06561630964279175
251,0.0,1.0,0.9362092614173889,0.06379073858261108
252,0.0,1.0,0.9268691539764404,0.07313084602355957
253,0.0,1.0,0.939845621585846,0.06015437841415405
254,0.0,1.0,0.9389418363571167,0.0610581636428833
255,0.0,1.0,0.9326128363609314,0.0673871636390686
256,0.0,1.0,0.9338639974594116,0.06613600254058838
257,0.0,1.0,0.944217324256897,0.05578267574310303
258,0.0,1.0,0.9391270875930786,0.06087291240692139
259,0.0,1.0,0.939535915851593,0.06046408414840698
260,0.0,1.0,0.9315195083618164,0.0684804916381836
261,0.0,1.0,0.9537010788917542,0.04629892110824585
262,0.0,1.0,0.9569082856178284,0.04309171438217163
263,0.0,1.0,0.8787378072738647,0.12126219272613525
264,0.0,1.0,0.9287006258964539,0.07129937410354614
265,0.0,1.0,0.933379054069519,0.06662094593048096
266,0.0,1.0,0.9156962037086487,0.08430379629135132
267,0.0,1.0,0.925595760345459,0.07440423965454102
268,0.0,1.0,0.920494794845581,0.07950520515441895
269,0.0,1.0,0.9026076197624207,0.09739238023757935
270,0.0,1.0,0.9613902568817139,0.03860974311828613
271,0.0,1.0,0.9667680859565735,0.033231914043426514
272,0.0,1.0,0.8945807218551636,0.10541927814483643
273,0.0,1.0,0.924452006816864,0.07554799318313599
274,0.0,1.0,0.8998993635177612,0.10010063648223877
275,0.0,0.0,0.8925888538360596,0.8925888538360596
276,0.0,1.0,0.919493556022644,0.08050644397735596
277,0.0,1.0,0.8741603493690491,0.12583965063095093
278,0.0,1.0,0.9405555725097656,0.059444427490234375
279,0.0,1.0,0.9465112090110779,0.05348879098892212
280,0.0,0.0,0.9453715682029724,0.9453715682029724
281,0.0,1.0,0.9298528432846069,0.07014715671539307
282,0.0,1.0,0.9097522497177124,0.0902477502822876
283,0.0,1.0,0.9538763761520386,0.046123623847961426
284,0.0,1.0,0.9685709476470947,0.03142905235290527
285,0.0,1.0,0.9354837536811829,0.06451624631881714
286,0.0,1.0,0.9374788999557495,0.06252110004425049
287,0.0,1.0,0.939472496509552,0.060527503490448
288,0.0,1.0,0.8406417965888977,0.1593582034111023
289,0.0,1.0,0.9149277210235596,0.08507227897644043
290,0.0,1.0,0.9295263290405273,0.07047367095947266
291,0.0,1.0,0.9523015022277832,0.0476984977722168
292,0.0,1.0,0.92971271276474,0.07028728723526001
293,0.0,1.0,0.8921003937721252,0.10789960622787476
294,0.0,1.0,0.9120736122131348,0.08792638778686523
295,0.0,1.0,0.9475324153900146,0.05246758460998535
296,0.0,1.0,0.9379931688308716,0.06200683116912842
297,0.0,1.0,0.8984383344650269,0.10156166553497314
298,0.0,1.0,0.9166142344474792,0.08338576555252075
299,0.0,1.0,0.7310881018638611,0.2689118981361389
300,0.0,1.0,0.7921078205108643,0.20789217948913574
301,0.0,1.0,0.7893140316009521,0.21068596839904785
302,0.0,1.0,0.6653465032577515,0.33465349674224854
303,0.0,1.0,0.9257693290710449,0.07423067092895508
304,0.0,1.0,0.9128580689430237,0.08714193105697632
305,0.0,1.0,0.9382668137550354,0.0617331862449646
306,0.0,1.0,0.928075909614563,0.07192409038543701
307,0.0,1.0,0.9406666159629822,0.05933338403701782
308,0.0,1.0,0.9223854541778564,0.07761454582214355
309,0.0,1.0,0.9380847215652466,0.06191527843475342
310,0.0,0.0,0.9478170871734619,0.9478170871734619
311,0.0,1.0,0.9377450942993164,0.062254905700683594
312,0.0,1.0,0.9484897255897522,0.0515102744102478
313,0.0,1.0,0.9523710608482361,0.047628939151763916
314,0.0,1.0,0.9538655281066895,0.04613447189331055
315,0.0,1.0,0.9431264400482178,0.05687355995178223
316,0.0,1.0,0.9538655281066895,0.04613447189331055
317,0.0,1.0,0.943135678768158,0.05686432123184204
318,0.0,1.0,0.9542959928512573,0.045704007148742676
319,0.0,1.0,0.9492117166519165,0.050788283348083496
320,0.0,0.0,0.9436118006706238,0.9436118006706238
321,0.0,1.0,0.9145218729972839,0.08547812700271606
322,0.0,1.0,0.9440920352935791,0.0559079647064209
323,0.0,0.0,0.9603156447410583,0.9603156447410583
324,0.0,1.0,0.947299599647522,0.05270040035247803
325,0.0,1.0,0.929581880569458,0.07041811943054199
326,0.0,1.0,0.926098644733429,0.07390135526657104
327,0.0,1.0,0.9399462938308716,0.06005370616912842
328,0.0,1.0,0.9494397640228271,0.05056023597717285
329,0.0,1.0,0.9582250714302063,0.0417749285697937
330,0.0,1.0,0.9503446817398071,0.04965531826019287
331,0.0,1.0,0.9541047215461731,0.045895278453826904
332,0.0,1.0,0.957608163356781,0.042391836643218994
333,0.0,1.0,0.9688658118247986,0.031134188175201416
334,0.0,1.0,0.9302268624305725,0.06977313756942749
335,0.0,1.0,0.9311435222625732,0.06885647773742676
336,0.0,1.0,0.9425874352455139,0.057412564754486084
337,0.0,1.0,0.943233847618103,0.05676615238189697
338,0.0,1.0,0.9568010568618774,0.04319894313812256
339,0.0,1.0,0.9468610882759094,0.053138911724090576
340,0.0,1.0,0.9486458897590637,0.05135411024093628
341,0.0,1.0,0.9630391001701355,0.0369608998298645
342,0.0,1.0,0.955374538898468,0.04462546110153198
343,0.0,1.0,0.8533825278282166,0.14661747217178345
344,0.0,1.0,0.9289906620979309,0.07100933790206909
345,0.0,1.0,0.9076283574104309,0.09237164258956909
346,0.0,1.0,0.954673707485199,0.045326292514801025
347,0.0,1.0,0.9589381814002991,0.04106181859970093
348,0.0,1.0,0.9495596289634705,0.05044037103652954
349,0.0,1.0,0.9552711844444275,0.04472881555557251
350,0.0,1.0,0.9631701111793518,0.03682988882064819
351,0.0,1.0,0.9666630029678345,0.03333699703216553
352,0.0,1.0,0.9172502756118774,0.08274972438812256
353,0.0,1.0,0.8558962345123291,0.1441037654876709
354,0.0,1.0,0.9433367848396301,0.05666321516036987
355,0.0,1.0,0.9323386549949646,0.0676613450050354
356,0.0,1.0,0.9295487999916077,0.07045120000839233
357,0.0,1.0,0.9486960768699646,0.0513039231300354
358,0.0,1.0,0.9312278032302856,0.06877219676971436
359,0.0,1.0,0.9548631906509399,0.04513680934906006
360,0.0,1.0,0.9225999116897583,0.0774000883102417
361,0.0,1.0,0.9492306113243103,0.0507693886756897
362,0.0,1.0,0.9507560133934021,0.0492439866065979
363,0.0,1.0,0.9530718922615051,0.04692810773849487
364,0.0,1.0,0.9761048555374146,0.02389514446258545
365,0.0,1.0,0.9432857632637024,0.05671423673629761
366,0.0,1.0,0.9592065811157227,0.040793418884277344
367,0.0,1.0,0.6897147297859192,0.3102852702140808
368,0.0,1.0,0.6461445689201355,0.3538554310798645
369,0.0,1.0,0.8021906018257141,0.1978093981742859
370,0.0,0.0,0.876983106136322,0.876983106136322
371,0.0,1.0,0.8930583596229553,0.10694164037704468
372,0.0,1.0,0.942313551902771,0.057686448097229004
373,0.0,1.0,0.9276012778282166,0.07239872217178345
374,0.0,1.0,0.9406068921089172,0.059393107891082764
375,0.0,1.0,0.9490337371826172,0.05096626281738281
376,0.0,1.0,0.9435967206954956,0.056403279304504395
377,0.0,1.0,0.9527094960212708,0.04729050397872925
378,0.0,1.0,0.9533249139785767,0.04667508602142334
379,0.0,1.0,0.9361612796783447,0.06383872032165527
380,0.0,1.0,0.9380943775177002,0.061905622482299805
381,0.0,1.0,0.953667402267456,0.046332597732543945
382,0.0,1.0,0.9590764045715332,0.0409235954284668
383,0.0,1.0,0.950420618057251,0.04957938194274902
384,0.0,1.0,0.9598372578620911,0.040162742137908936
385,0.0,1.0,0.9485782980918884,0.05142170190811157
386,0.0,1.0,0.9630883932113647,0.036911606788635254
387,0.0,1.0,0.9593098163604736,0.04069018363952637
388,0.0,1.0,0.9593098163604736,0.04069018363952637
389,0.0,1.0,0.9562187790870667,0.04378122091293335
390,0.0,1.0,0.968000054359436,0.031999945640563965
391,0.0,1.0,0.9705203175544739,0.029479682445526123
392,0.0,1.0,0.9208638072013855,0.0791361927986145
393,0.0,1.0,0.9550248384475708,0.0449751615524292
394,0.0,1.0,0.9175155758857727,0.0824844241142273
395,0.0,1.0,0.9634624123573303,0.03653758764266968
396,0.0,1.0,0.9337834119796753,0.06621658802032471
397,0.0,1.0,0.9572405219078064,0.042759478092193604
398,0.0,1.0,0.9672808647155762,0.03271913528442383
399,0.0,1.0,0.8780443072319031,0.12195569276809692
400,0.0,1.0,0.951227605342865,0.04877239465713501
401,0.0,0.0,0.9702339768409729,0.9702339768409729
402,0.0,1.0,0.954245924949646,0.045754075050354004
403,0.0,1.0,0.9664875864982605,0.0335124135017395
404,0.0,1.0,0.9496217370033264,0.050378262996673584
405,0.0,1.0,0.9547834396362305,0.04521656036376953
406,0.0,1.0,0.9484341740608215,0.05156582593917847
407,0.0,1.0,0.9659048318862915,0.034095168113708496
408,0.0,1.0,0.9511118531227112,0.04888814687728882
409,0.0,1.0,0.9559144377708435,0.044085562229156494
410,0.0,1.0,0.9676696062088013,0.03233039379119873
411,0.0,1.0,0.9259243607521057,0.07407563924789429
412,0.0,1.0,0.935252845287323,0.064747154712677
413,0.0,1.0,0.9377246499061584,0.06227535009384155
414,0.0,1.0,0.9534196257591248,0.046580374240875244
415,0.0,1.0,0.9561772346496582,0.0438227653503418
416,0.0,1.0,0.9489684700965881,0.051031529903411865
417,0.0,0.0,0.9581055641174316,0.9581055641174316
418,0.0,1.0,0.9599141478538513,0.04008585214614868
419,0.0,1.0,0.9769055843353271,0.02309441566467285
420,0.0,1.0,0.9524369239807129,0.04756307601928711
421,0.0,1.0,0.9606306552886963,0.03936934471130371
422,0.0,1.0,0.9659478664398193,0.034052133560180664
423,0.0,1.0,0.9725232124328613,0.027476787567138672
424,0.0,1.0,0.9485375285148621,0.05146247148513794
425,0.0,1.0,0.804023265838623,0.19597673416137695
426,0.0,0.0,0.9428532719612122,0.9428532719612122
427,0.0,0.0,0.9296969175338745,0.9296969175338745
428,0.0,1.0,0.9607992768287659,0.03920072317123413
429,0.0,1.0,0.9538885951042175,0.04611140489578247
430,0.0,1.0,0.9446491003036499,0.0553508996963501
431,0.0,1.0,0.9446491003036499,0.0553508996963501
432,0.0,1.0,0.9609324932098389,0.03906750679016113
433,0.0,1.0,0.9560015797615051,0.04399842023849487
434,0.0,1.0,0.966793954372406,0.033206045627593994
435,0.0,1.0,0.9463039636611938,0.05369603633880615
436,0.0,1.0,0.9288104176521301,0.07118958234786987
437,0.0,1.0,0.9333537220954895,0.0666462779045105
438,0.0,1.0,0.9402504563331604,0.0597495436668396
439,0.0,1.0,0.9644237756729126,0.0355762243270874
440,0.0,1.0,0.947481095790863,0.05251890420913696
441,0.0,1.0,0.7775816917419434,0.22241830825805664
442,0.0,1.0,0.7554764747619629,0.2445235252380371
443,0.0,1.0,0.8896324038505554,0.11036759614944458
444,0.0,1.0,0.8781263828277588,0.12187361717224121
445,0.0,1.0,0.928268551826477,0.07173144817352295
446,0.0,1.0,0.928268551826477,0.07173144817352295
447,0.0,1.0,0.9241831302642822,0.07581686973571777
448,0.0,1.0,0.9256764650344849,0.07432353496551514
449,0.0,1.0,0.9295641183853149,0.07043588161468506
450,0.0,1.0,0.9509344100952148,0.049065589904785156
451,0.0,1.0,0.9409382939338684,0.05906170606613159
452,0.0,1.0,0.9526476860046387,0.04735231399536133
453,0.0,0.0,0.9540386199951172,0.9540386199951172
454,0.0,1.0,0.9492347836494446,0.05076521635055542
455,0.0,1.0,0.9481538534164429,0.05184614658355713
456,0.0,1.0,0.9474115967750549,0.05258840322494507
457,0.0,1.0,0.9508901238441467,0.04910987615585327
458,0.0,1.0,0.972377598285675,0.02762240171432495
459,0.0,1.0,0.9562860131263733,0.04371398687362671
460,0.0,1.0,0.9523988366127014,0.047601163387298584
461,0.0,1.0,0.9576904773712158,0.04230952262878418
462,0.0,1.0,0.9503856897354126,0.0496143102645874
463,0.0,1.0,0.9510679841041565,0.048932015895843506
464,0.0,1.0,0.9512120485305786,0.04878795146942139
465,0.0,1.0,0.9578969478607178,0.04210305213928223
466,0.0,1.0,0.9530550837516785,0.04694491624832153
467,0.0,1.0,0.9620698094367981,0.037930190563201904
468,0.0,1.0,0.9589744806289673,0.041025519371032715
469,0.0,1.0,0.9544339776039124,0.045566022396087646
470,0.0,1.0,0.9417718052864075,0.05822819471359253
471,0.0,1.0,0.9564940929412842,0.04350590705871582
472,0.0,1.0,0.9586076736450195,0.04139232635498047
473,0.0,1.0,0.9639804363250732,0.03601956367492676
474,0.0,1.0,0.9619645476341248,0.038035452365875244
475,0.0,1.0,0.9509730339050293,0.0490269660949707
476,0.0,1.0,0.9705151319503784,0.029484868049621582
477,0.0,1.0,0.9667879343032837,0.03321206569671631
478,0.0,0.0,0.9638950228691101,0.9638950228691101
479,0.0,0.0,0.9638950228691101,0.9638950228691101
480,0.0,1.0,0.9605414271354675,0.03945857286453247
481,0.0,1.0,0.9737772345542908,0.02622276544570923
482,0.0,1.0,0.9640117883682251,0.0359882116317749
483,0.0,1.0,0.9579448103904724,0.04205518960952759
484,0.0,1.0,0.9666091203689575,0.03339087963104248
485,0.0,1.0,0.9495219588279724,0.05047804117202759
486,0.0,1.0,0.9611855149269104,0.0388144850730896
487,0.0,1.0,0.9566665291786194,0.043333470821380615
488,0.0,1.0,0.9593245387077332,0.040675461292266846
489,0.0,1.0,0.9505276679992676,0.04947233200073242
490,0.0,1.0,0.9643751978874207,0.035624802112579346
491,0.0,1.0,0.8936204314231873,0.10637956857681274
492,0.0,1.0,0.9586383700370789,0.04136162996292114
493,0.0,1.0,0.9520807266235352,0.047919273376464844
494,0.0,1.0,0.9682050347328186,0.031794965267181396
495,0.0,1.0,0.922329306602478,0.07767069339752197
496,0.0,1.0,0.9605143666267395,0.0394856333732605
497,0.0,1.0,0.9653820395469666,0.03461796045303345
498,0.0,1.0,0.9651430249214172,0.034856975078582764
499,0.0,1.0,0.9426614046096802,0.057338595390319824
